AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Churn_Value
42,8.543056402,,Basic,Mailed check,No,Movies,Yes,Mobile,19.42110297,73.71629553,29,Fantasy,3.032379204,4,Female,7,No,,V3IJEAKL9G,0,
45,15.89910741,715.4598334,Premium,Electronic check,Yes,TV Shows,Yes,TV,24.55482173,139.6763834,11,Action,1.55716063,5,Male,22,No,,6HN2NKHUWW,1,
71,,640.6325733,Standard,Bank transfer,No,TV Shows,Yes,Computer,17.41361079,121.2199728,38,Comedy,4.479094752,5,Female,7,Yes,,3L5C58W61A,0,
27,,384.507107,Basic,Bank transfer,Yes,Movies,Yes,Computer,18.82591544,73.90780638,46,Fantasy,3.428949322,0,Male,7,No,,VWFVDQSNP5,0,
58,11.13489744,645.8240514,Standard,Electronic check,Yes,TV Shows,No,Computer,22.34316602,96.65183686,25,,1.378433258,8,Female,9,No,,D8EY1Q6P8M,0,
26,14.80541535,384.9407991,Premium,,Yes,Both,No,Tablet,28.08169223,144.6063798,7,Drama,1.683918977,2,Male,22,No,No,813JVSVGJS,1,
14,,274.6307762,Standard,,No,Movies,No,Tablet,11.68501636,148.785716,21,Sci-Fi,,4,Male,9,No,,E1KS2MG1T5,0,
47,12.60998096,592.6691053,Basic,Electronic check,Yes,Movies,Yes,Computer,31.63022599,103.9677397,13,Comedy,4.272910358,8,Male,1,Yes,,OYTFDPJFJK,0,
52,8.167808887,,Premium,Electronic check,No,Both,Yes,Tablet,19.11576898,104.0203762,21,Fantasy,3.84156563,7,Female,17,No,No,ZDB8N9OOU7,0,
111,9.582994377,1063.712376,Premium,,Yes,Both,Yes,TV,32.10829498,65.44636985,14,Sci-Fi,3.711122926,9,Male,2,No,,8KFJMLYOAR,0,
18,9.6843202,174.3177636,Basic,,No,TV Shows,Yes,,11.72567694,137.110846,35,Sci-Fi,2.201108234,1,Male,22,Yes,Yes,4F8NXLFK5A,0,
21,15.05080528,316.0669109,Premium,Credit card,Yes,Both,Yes,Computer,20.34551438,56.81764771,38,Drama,,2,Male,5,No,,WGI5Q7SPLU,0,
51,17.80723608,908.1690402,Basic,Credit card,No,Movies,No,Tablet,9.841864779,66.18163322,39,Fantasy,3.909409317,4,Male,21,No,,7CLG7V9FT6,0,
83,9.158194968,760.1301824,Basic,,Yes,Movies,No,,24.87601699,137.7270843,32,Comedy,3.025662595,1,,12,Yes,,VGT7YQ7HL4,0,
18,,160.1877098,Basic,,Yes,Both,Yes,Tablet,13.91991325,118.2017556,26,Comedy,1.100479909,2,Female,4,Yes,,OCNFAKLQ66,0,
107,7.215803382,772.0909619,Premium,Bank transfer,No,Movies,Yes,TV,2.707806806,118.3551534,27,Fantasy,,8,Female,0,No,,R0XBS593DJ,0,
59,6.005334498,354.3147354,Premium,Bank transfer,Yes,TV Shows,No,Computer,31.00139669,26.72734975,17,Fantasy,1.909988822,3,Male,20,Yes,,397FZL8VXN,0,
95,9.49706883,902.2215389,Basic,,No,Both,Yes,TV,3.28112942,137.1022753,29,,3.789649441,1,Male,22,Yes,,WZ96LIYVTD,0,
111,7.271541033,807.1410547,Standard,Electronic check,Yes,Movies,No,Mobile,4.949293682,71.39469182,45,Comedy,1.134253958,6,Male,20,Yes,,FVEM980SI6,0,
3,,55.7490667,,Credit card,No,Movies,Yes,TV,22.44690722,70.20872937,43,Comedy,2.869598606,3,Male,0,No,,TJ373DIINI,0,
44,10.00586431,,Premium,Credit card,No,Movies,Yes,Computer,15.24445635,15.3518166,4,Drama,2.037444229,4,Female,23,No,,OE1KL6KE9J,0,
68,6.169332571,419.5146148,Standard,Electronic check,Yes,Movies,No,Mobile,35.72783246,150.4698832,37,Drama,,1,Male,8,No,,835MUU22KN,0,
35,18.39407655,643.7926792,Standard,Electronic check,No,Movies,No,Mobile,32.80124783,58.63526997,48,Sci-Fi,3.066785058,0,Male,15,No,,SQNAPFWFZ4,0,
67,,837.2826508,Standard,Credit card,No,Movies,Yes,Computer,16.86908849,157.520702,6,Action,,5,Male,17,No,,09BUGRJ6R1,0,
88,5.852336419,,Basic,,Yes,TV Shows,No,Computer,18.61122694,60.14543389,32,Drama,,2,Male,2,No,No,JKBPRJT417,0,
78,9.858911022,768.9950597,Basic,Electronic check,Yes,Both,No,Mobile,25.36968964,97.86756793,30,Fantasy,,2,Female,13,No,,3WSAVAYLAE,0,
30,15.22878408,456.8635224,Premium,Bank transfer,No,Movies,Yes,TV,28.85650765,132.4602765,31,Comedy,1.405568909,3,Male,6,No,,LKTC3FUN2H,0,
11,10.2557931,,Basic,Bank transfer,No,Movies,Yes,TV,24.06853536,42.7575576,35,Drama,,6,Female,17,No,,BW04WZ17AF,0,
4,18.25320927,73.01283708,Basic,Electronic check,No,TV Shows,No,Computer,18.73744577,18.68435975,6,Sci-Fi,1.055465596,4,Male,1,No,,SZCUW787WR,1,
31,9.511391461,294.8531353,Basic,,Yes,Both,No,Mobile,34.41124779,133.8382843,15,Comedy,3.472536009,4,Male,23,Yes,,XQUZHSSW1W,0,
71,9.611106328,682.3885493,Standard,Electronic check,No,Movies,No,TV,14.19881986,100.0925916,5,Fantasy,,8,Male,15,No,,T521EXEC0M,1,
44,18.31361954,,Basic,Electronic check,No,Both,No,TV,2.825674347,38.96552776,23,,1.28285936,4,Female,6,No,,BSPLI7MAZX,0,
12,19.46837627,233.6205153,Standard,Electronic check,No,Both,Yes,TV,23.2591723,125.1113673,17,,,2,Female,7,Yes,,Q4F38Y6G37,1,
45,8.535025035,384.0761266,Premium,Bank transfer,Yes,TV Shows,Yes,,22.1082218,9.331392184,31,,,9,Female,2,No,No,0ERUR0OI2Z,0,
103,16.19150453,1667.724966,Standard,Mailed check,Yes,Movies,No,TV,4.548351793,142.2054471,8,Drama,3.948568947,0,Female,4,No,,YKMIJJM7V1,0,
53,11.13353026,590.0771039,Standard,Bank transfer,No,TV Shows,Yes,Mobile,15.96176928,167.0051546,22,Sci-Fi,,6,Male,20,Yes,,3XLDY62QGJ,0,
30,,,Standard,Bank transfer,Yes,Movies,No,,27.1306086,25.53955335,21,Fantasy,4.485537733,4,Female,20,No,,R58BC7BZGC,0,
103,10.90272647,1122.980826,Basic,,No,TV Shows,No,Computer,24.9281292,165.5462241,7,Comedy,,7,Male,0,No,,2KCX0GI5S5,0,
39,9.306575934,362.9564614,Basic,Mailed check,Yes,Movies,Yes,Mobile,37.44451765,43.50311943,7,Fantasy,2.785591625,2,Male,23,Yes,,E1KOX7V8HN,0,
77,12.36710404,952.2670107,Premium,Electronic check,Yes,TV Shows,Yes,TV,2.228885051,80.29550133,10,,1.545812591,5,Female,8,No,,0454D52GA9,1,
95,15.42097607,,Premium,Credit card,Yes,Movies,Yes,Computer,7.384351511,28.71246106,35,,4.300125747,2,Female,21,Yes,,859P7LP91F,0,
53,15.30000655,810.9003469,Premium,Credit card,Yes,Both,No,TV,20.95983514,131.0834556,11,Drama,1.880002184,1,Female,23,Yes,,BLE0HCSEGY,0,
92,,1171.991126,Premium,Credit card,No,Both,Yes,Mobile,39.45801505,111.9246791,15,Action,3.055814742,6,,10,No,,QQTWQYWN4I,0,
19,17.97896773,341.6003869,Premium,Electronic check,No,TV Shows,No,Computer,22.68915965,56.42389978,19,Action,,9,Male,6,Yes,,6Q1FUR0T03,1,
116,,930.4333791,Basic,Bank transfer,No,TV Shows,No,Computer,36.9245663,157.316791,44,Comedy,3.756854585,8,Male,9,Yes,No,910BY5X074,0,
30,16.75241505,,Standard,,No,Both,No,TV,39.29059393,26.18321094,9,Comedy,4.775332356,7,Female,8,No,,0YBHSG2GY8,0,
112,15.73757183,1762.608045,Basic,,Yes,Movies,Yes,Computer,15.72042296,28.96255926,38,,3.131786099,4,Female,20,Yes,,02R275XG8J,1,
58,8.602079217,498.9205946,Standard,,No,Movies,No,Computer,15.80312694,44.57103485,2,Comedy,3.408452479,9,Male,14,No,,U0UL9XS0N9,0,
39,14.488662,565.057818,Basic,Electronic check,Yes,Both,Yes,Computer,4.870749467,43.35284106,48,Action,3.267478038,6,Male,17,No,,X253A34RU9,0,
117,12.91875853,1511.494748,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,38.85039716,64.45947596,46,Fantasy,1.475325642,0,Female,3,Yes,No,GIHK55VQKM,0,
30,18.60543059,558.1629177,Premium,Credit card,No,TV Shows,No,TV,39.56533189,148.5593398,22,Drama,1.267216792,1,Female,4,Yes,,ZCUH944GFZ,0,
12,11.81955528,141.8346634,Basic,Bank transfer,No,Both,Yes,Computer,24.81981419,38.77816949,9,,4.491546384,4,Male,2,No,,5OGPWADZYJ,0,
77,11.78972004,907.8084428,Premium,,Yes,TV Shows,Yes,Computer,32.97333034,94.78842017,32,Fantasy,4.648095573,8,Male,0,No,,JZTGSH97RU,0,
53,,1006.76045,Premium,Bank transfer,No,Movies,Yes,,37.78314802,173.2319824,33,Action,1.135281823,4,Male,16,No,,X2XPC00S6V,0,
12,,,Premium,,No,TV Shows,Yes,Computer,39.6885821,142.9517703,6,Action,,1,Male,7,No,,VGPS5IT1V7,0,
46,17.40934748,800.829984,Standard,Electronic check,Yes,TV Shows,Yes,Tablet,6.743291519,146.2589642,42,Action,4.986304478,7,Female,3,Yes,,QE4W7NPEVF,0,
40,6.495741722,,Premium,Electronic check,Yes,Movies,No,Mobile,15.95332541,110.9834459,20,Comedy,4.049378358,6,Male,4,No,No,4JG089DBKP,0,
37,,349.4062947,,Bank transfer,Yes,Both,No,Tablet,10.46273518,6.089685878,46,Action,3.037002967,1,Male,10,No,,TXSOM0H7WT,0,
51,17.15209376,874.7567818,Standard,,No,TV Shows,Yes,Mobile,0.315317491,19.22032525,11,Comedy,1.393130078,7,Female,3,No,,G5WPSQ2AX8,0,
68,8.693594814,591.1644473,,Credit card,No,Movies,Yes,Computer,10.11388323,118.7788566,25,Comedy,4.567468035,4,Male,5,Yes,No,MXA3XRGFW9,1,
60,13.55046317,813.0277904,Basic,Bank transfer,Yes,Both,No,TV,25.26941992,87.97469748,5,Action,,0,Male,2,Yes,,RRU9FK10PW,0,
89,16.92304368,1506.150888,Basic,Bank transfer,Yes,TV Shows,Yes,TV,30.59178773,84.68268617,44,Comedy,4.314308971,4,Female,1,Yes,,1D6YFESXMA,0,
90,14.69156145,1322.24053,Standard,Electronic check,No,Both,No,TV,39.90734057,71.54171982,19,Action,3.496441103,2,Female,23,No,,YO3DN6CUF1,0,
21,12.67123441,,Basic,Mailed check,No,Movies,No,Computer,32.35491399,87.69343491,45,Action,1.048041679,5,Female,5,No,,R55MGS9J8L,0,
101,18.88921301,1907.810514,Basic,Credit card,Yes,TV Shows,No,TV,21.77652829,26.82252782,43,Fantasy,1.519543484,3,Male,5,No,No,8ACY752WPU,0,
13,6.942863889,90.25723056,Premium,Credit card,No,Both,No,Computer,28.2658653,40.6564286,0,Fantasy,4.041868337,7,Male,0,Yes,,MAQCGMBK9K,0,
69,10.93677637,754.6375696,Basic,Electronic check,Yes,Both,No,Computer,24.00852346,23.15867914,10,Fantasy,,1,,5,No,,INOT52B77D,0,
6,8.943697609,53.66218566,Premium,Electronic check,No,Movies,No,Computer,1.705697487,167.1553506,35,Action,,2,Male,9,No,,U6X59KIWMY,0,
84,,493.314466,Standard,,No,TV Shows,No,TV,24.99351305,29.72935583,29,Drama,3.082381529,4,Female,24,No,,O6AP9WOUQC,0,
113,14.9116638,1685.01801,Premium,Credit card,No,TV Shows,No,Mobile,27.21906798,18.52312476,23,Comedy,1.836108901,0,,0,No,No,P0GJ7ZI3B6,0,
38,6.161191279,234.1252686,Premium,Electronic check,No,Both,No,Tablet,34.20278536,132.5818122,39,Action,4.719384091,9,Male,10,Yes,,TH7YICIOE3,0,
71,17.02269555,1208.611384,Premium,Bank transfer,No,Both,No,Mobile,15.79787146,146.757093,39,Comedy,4.503380314,3,Female,12,No,,FQAF6G3KWG,0,
47,12.2954896,577.8880114,Premium,Credit card,No,Movies,No,Computer,7.203912272,53.58683838,47,Comedy,2.711237999,8,Male,7,Yes,,55MPXFGRV1,1,
89,5.777726685,514.217675,Basic,Bank transfer,No,TV Shows,Yes,,36.5418125,49.39255906,26,Fantasy,1.993291418,1,Male,19,No,,5Y5SYHPLPX,0,
28,7.04575002,197.2810006,Standard,Electronic check,No,TV Shows,No,,22.3925603,153.5982814,34,Drama,4.14385368,0,Male,3,No,,RWJWNTW96I,0,
4,14.3572081,57.42883239,Premium,Bank transfer,Yes,Movies,No,Mobile,24.78699274,79.47899528,28,Action,4.335567255,6,Female,16,No,,XOLANQ6E9D,0,
37,13.54095946,501.0155002,Standard,,Yes,TV Shows,Yes,Computer,26.17595547,34.29956452,19,Sci-Fi,1.843017683,0,Female,4,No,,832SOLAJK0,0,
29,13.94482562,404.3999429,Premium,Credit card,No,TV Shows,Yes,,2.014347889,146.2733247,12,Comedy,3.313483999,3,Female,1,No,,9HSN0PBSUQ,0,
17,,172.2857361,Standard,Credit card,Yes,TV Shows,Yes,Computer,34.59837243,114.0380979,46,Action,2.580008664,0,Male,13,No,,A2YI6M5S44,0,
18,6.312103057,113.617855,Premium,Bank transfer,No,Both,No,TV,5.23776319,48.38685932,17,,3.681349548,1,Male,11,No,,1199B39JCH,0,
78,12.81060806,,Premium,Bank transfer,No,Movies,No,Tablet,29.99165129,77.23332813,0,,1.650168637,5,Male,22,Yes,No,T0HMP0YDL6,0,
110,16.33463273,1796.809601,Standard,Credit card,No,TV Shows,Yes,TV,38.90190356,40.11676946,5,Fantasy,4.384237691,6,Male,2,Yes,,WPAHXXG75J,0,
15,11.88635215,178.2952823,Premium,Credit card,Yes,Movies,Yes,TV,2.345655316,61.35885423,13,Comedy,3.714111374,0,Male,10,No,,7TX97G2FJD,1,
81,19.42702648,1573.589145,Standard,Credit card,Yes,Both,Yes,Mobile,29.10948086,152.764068,37,Drama,3.394480284,0,Female,14,No,,4XCANEYONJ,0,
113,16.18112297,1828.466896,Standard,Mailed check,No,TV Shows,Yes,TV,25.99091242,164.9318581,49,Action,4.429886142,2,Female,18,No,,QCO4MMMN4A,0,
99,7.886022735,780.7162508,Basic,Electronic check,No,TV Shows,Yes,TV,1.19648423,33.44817798,22,Action,3.153886554,7,Female,17,Yes,,W3QPZX9X20,0,
44,19.36595798,852.1021513,Premium,Bank transfer,No,Both,Yes,Computer,13.8356731,112.6786456,27,Comedy,,1,Male,8,No,,1LRJGKXNJQ,0,
37,7.51657146,,Standard,Electronic check,No,Movies,Yes,Computer,13.65468969,65.67213788,47,Drama,1.501123844,2,Male,3,Yes,,8H0AA828XV,0,
35,11.66584933,,Standard,Credit card,No,Both,No,Mobile,17.14550197,55.4365203,19,Action,3.869496625,9,Male,20,Yes,,GZLA2AE2N2,1,
75,13.08992897,981.744673,Basic,Mailed check,No,Movies,Yes,Mobile,17.18650599,131.5155403,42,Drama,,3,Male,3,Yes,,6FTG9HRJ8K,0,
39,18.2202462,710.5896018,Standard,Credit card,No,Both,Yes,Mobile,39.15716722,116.2348758,3,Drama,1.466738023,6,Male,22,No,,UQNTQK2SYD,0,
3,6.459340367,19.3780211,Premium,Bank transfer,No,Movies,No,Mobile,2.048459551,127.4776326,15,Action,1.042339522,0,Female,6,No,Yes,TKSZ4GKT53,0,
102,8.758889234,893.4067019,,,Yes,Movies,No,,24.69271488,18.95112304,16,Comedy,1.064774297,7,Female,0,No,,RJJQZPQRDB,0,
9,6.247002308,,Basic,Electronic check,Yes,Movies,Yes,Mobile,10.67160879,161.3840284,35,Action,,9,Male,13,No,,B9HJST3XDG,0,
41,,538.105897,Standard,Bank transfer,Yes,Movies,Yes,Mobile,14.72068413,21.62069115,42,Sci-Fi,3.965585675,5,Male,23,No,,CHEJF0XK33,0,
75,,439.9424343,Standard,Electronic check,No,TV Shows,No,,15.44770605,134.9995069,7,Sci-Fi,2.054445385,8,Female,16,Yes,,PHZ1LJTZ4F,0,
57,12.23736134,697.5295964,Standard,Mailed check,Yes,Movies,No,Mobile,14.18402993,65.89883917,19,Drama,2.792454996,5,Female,13,No,No,UDGGTAR7RL,1,
79,12.4130434,,,,Yes,Both,No,TV,19.40518425,138.784886,42,Action,,4,Male,10,No,,0AAHDVJ96S,0,
33,6.173189359,203.7152488,Premium,,No,TV Shows,No,Computer,35.60418965,77.30808067,18,Action,3.427216551,7,Male,21,Yes,,79UVJRPXJ5,0,
5,9.035767645,45.17883822,Premium,Credit card,Yes,Movies,Yes,Mobile,11.30019975,16.91111986,20,Comedy,1.434642031,8,Male,12,No,,HJ5ZOU6JWU,1,
10,10.17356362,101.7356362,Premium,,Yes,Both,Yes,Computer,35.20733518,41.1709915,21,,1.119882602,2,Male,13,No,,P8A4DLLKN7,0,
87,13.38081431,1164.130845,Premium,Credit card,No,TV Shows,No,Mobile,38.97573159,36.63518623,10,Fantasy,2.968844839,5,Male,2,No,,0WJL917CT0,0,
84,19.69380579,1654.279686,Premium,Bank transfer,No,Both,Yes,Mobile,25.63329021,6.278078692,22,Action,2.653812718,9,Female,21,No,,QVSRVL2M09,0,
54,,546.374669,Standard,Electronic check,No,Both,Yes,TV,10.42670755,144.56272,21,Action,1.527241026,7,Female,10,No,,KDIJLPEI1Y,0,
54,,,Premium,Electronic check,No,TV Shows,Yes,Mobile,14.79543838,157.7030511,29,Action,2.006104266,7,,14,No,,9NTGHZ9TGX,0,
115,12.13259601,1395.248541,Premium,Credit card,Yes,Both,No,Computer,12.01065102,141.9475746,10,Comedy,1.910190952,7,Female,2,No,,37B61QQ92N,0,
18,,145.6432058,Premium,Electronic check,Yes,Movies,Yes,TV,30.70582467,27.1578659,25,Drama,,7,Male,4,No,,LWNMWJXIF6,0,
69,11.2712462,777.7159879,Premium,Bank transfer,No,TV Shows,Yes,Mobile,9.187368862,92.36334985,16,Comedy,,0,Male,9,No,,6PWPTO3310,0,
50,,360.1323014,Premium,Mailed check,Yes,Both,Yes,TV,22.94140544,120.4976535,12,Sci-Fi,1.83899952,6,Male,12,No,,A3DSYHZCRM,0,
49,,744.7312706,Basic,Mailed check,No,TV Shows,No,Tablet,17.13555178,111.823402,36,Action,,7,Female,15,Yes,,C8UGOOCR0V,0,
29,8.754356436,,Premium,,Yes,Both,Yes,Tablet,24.58010722,38.02224154,18,Fantasy,4.573791137,5,Male,18,Yes,No,POH62X5HD3,0,
42,18.46268987,775.4329747,Premium,,Yes,TV Shows,No,TV,7.521505604,75.65577442,29,Fantasy,,7,Male,13,Yes,,PU0ZLQV83H,0,
35,11.36157728,,Premium,Credit card,No,TV Shows,Yes,TV,21.85721574,22.83614402,17,Action,1.969311718,3,Female,22,Yes,,7YJRMU8IHU,1,
2,,,Standard,Credit card,Yes,Movies,No,Tablet,28.74405435,55.65420872,23,Action,3.163865621,7,,12,Yes,,FHLTJAE6PE,1,
55,8.777524559,482.7638508,Basic,,Yes,Both,Yes,Mobile,38.51861477,28.57225062,18,Action,,2,Male,22,Yes,,TJFQ6VTH0W,0,
45,15.64083799,703.8377098,Premium,,No,Movies,No,Tablet,37.37971712,48.20347609,30,,,0,Male,7,No,,5JE8TNAGV7,0,
45,13.01841459,585.8286565,Premium,Electronic check,Yes,Both,Yes,TV,18.87614273,38.72010106,3,Sci-Fi,2.897255945,3,Female,6,Yes,,CLK7PITE3F,0,
30,18.12702759,543.8108278,Standard,Bank transfer,No,TV Shows,Yes,Mobile,35.84485834,18.23005414,11,Fantasy,,4,Female,6,Yes,,JR4I6N1XCD,1,
57,18.5036153,,Premium,,No,TV Shows,No,TV,32.69247355,172.9676676,28,Action,3.613692419,1,Female,10,Yes,,IO4FXNJJFD,0,
16,17.1740621,274.7849937,Premium,Credit card,Yes,TV Shows,Yes,TV,18.71203546,56.68624726,46,Drama,4.208249376,7,Male,20,No,,W7D4241YI4,0,
69,5.465949657,377.1505263,Standard,Credit card,No,TV Shows,No,Tablet,8.798908459,124.6362479,47,Action,4.314321914,8,Male,12,Yes,No,JWFHX57IJ6,0,
28,11.98435727,335.5620035,Premium,Bank transfer,No,Both,Yes,TV,20.91576488,174.0637624,28,Action,3.105552498,6,Male,15,No,,TPC12VSFSX,0,
21,11.80666658,247.9399982,Standard,Bank transfer,No,Movies,No,TV,36.90556302,93.83525608,17,Comedy,1.067934054,7,Male,14,No,,219ELSD6DI,0,
41,15.97253545,654.8739535,Premium,Bank transfer,Yes,Both,No,Mobile,14.13261385,45.97727555,12,Fantasy,1.583806431,7,Male,5,Yes,,072JPNZPAZ,1,
29,18.86288896,,Standard,Mailed check,No,Movies,Yes,Mobile,17.57301387,59.2168199,14,Comedy,,8,Male,24,No,,CBE8CTCQZO,1,
67,7.441111806,,Standard,Credit card,No,Both,Yes,,18.95605347,69.9520051,19,Drama,,0,Female,5,Yes,,H9TN9RRK7N,0,
112,14.45340447,1618.7813,Premium,,No,TV Shows,No,Tablet,20.13744768,80.39597263,17,Comedy,3.457419652,5,Female,19,Yes,,SSWHV72ZR8,0,
88,8.586897768,755.6470036,Premium,Bank transfer,No,Both,No,Mobile,15.33932195,46.6697066,14,Action,3.030402641,2,Male,11,No,,SPMNYWXERK,0,
118,19.93254222,,Basic,Electronic check,Yes,Movies,No,Mobile,26.21591705,138.2039602,33,Fantasy,,7,Female,15,Yes,,VU09UHO7V3,0,
100,12.70905319,,Basic,Electronic check,Yes,Both,No,TV,9.058026205,26.73922614,26,Action,4.258952348,4,Male,5,Yes,Yes,Z3SM5F00BS,0,
13,10.76946294,140.0030182,Premium,Credit card,No,Both,No,TV,38.2128133,19.04901313,40,Comedy,4.140888619,7,Female,21,Yes,,XX2AGQSBWD,0,
82,9.730639206,797.9124149,Premium,Credit card,Yes,Movies,No,Tablet,37.2328848,64.95503667,2,,,7,Male,17,Yes,,HL9JPA7VIH,0,
54,,937.048738,Standard,,No,Movies,Yes,Mobile,3.833111695,34.16054924,32,Sci-Fi,,4,Female,16,Yes,,CU32J581K7,0,
82,17.87414872,1465.680195,Premium,Electronic check,Yes,Movies,No,Mobile,10.35135103,85.73196882,31,Drama,,2,Male,24,Yes,,M3R94942XC,0,
105,16.78589186,,Premium,Electronic check,No,TV Shows,No,Mobile,35.84515798,37.36712023,14,Comedy,,1,Female,22,No,,R97DTIXD35,1,
56,8.284462145,463.9298801,Standard,Credit card,No,TV Shows,Yes,,33.77546494,171.4835892,44,Fantasy,2.510612341,0,Male,3,No,Yes,GG33W54U0Y,0,
25,12.88690862,,Premium,Electronic check,Yes,TV Shows,Yes,Mobile,11.69335995,168.5207866,21,Fantasy,3.408267804,5,Male,8,Yes,,DR9FL4MR0T,1,
77,17.14446929,,Basic,Mailed check,No,TV Shows,No,Mobile,38.45887854,23.45485023,34,Sci-Fi,3.331316575,1,Female,4,No,No,YEANJUSLV3,1,
50,12.34750516,617.3752582,Standard,Credit card,Yes,Both,Yes,TV,7.295086236,156.5532069,6,Drama,4.293218779,0,Female,13,Yes,,EYLVDB5EN4,0,
42,,723.9565905,Standard,Credit card,Yes,TV Shows,Yes,Mobile,3.235864078,122.5138397,2,Action,4.566516425,4,Female,24,No,,1W9TN1WH0B,0,
46,,634.8416827,Basic,,No,Both,Yes,Computer,27.92550466,179.2017698,44,Fantasy,4.629650263,3,Male,20,Yes,,CRGSIW3CLV,0,
102,14.74739357,1504.234144,Basic,Mailed check,Yes,Both,No,Mobile,8.929873328,58.0987589,42,Comedy,2.769950511,6,Male,12,Yes,,6I8NWGDU2P,0,
30,8.943443947,268.3033184,Premium,Bank transfer,Yes,Both,No,Tablet,38.53750592,54.55556564,9,Action,3.271191997,1,,5,Yes,No,OW1RMEE8HM,0,
106,18.38862523,1949.194274,,Credit card,Yes,Both,No,Computer,28.03241279,54.87378311,36,Fantasy,,6,Male,21,No,,PHCP2XFUON,0,
51,9.950232251,507.4618448,Basic,,No,TV Shows,No,TV,35.4547342,41.51473251,24,Sci-Fi,,5,Male,16,No,,B1872RY7MO,0,
42,17.57430372,738.1207564,,Electronic check,No,TV Shows,No,,4.898315662,69.29014339,36,Drama,3.853043904,1,Male,8,No,,GGPMOQCQYO,0,
28,,164.0012463,Premium,Electronic check,No,TV Shows,Yes,Computer,15.76332496,89.68849062,28,Drama,1.921756723,6,Female,7,No,,GAUOWDRE1L,0,
61,18.41882626,,Basic,Bank transfer,No,Movies,No,TV,1.599205309,139.2065367,37,,3.978972982,7,Male,17,Yes,,RUESYFL42K,0,
55,15.32993936,843.1466648,Premium,Mailed check,No,Both,No,Mobile,36.87873499,50.83446234,3,Comedy,4.066172728,9,Male,13,No,,KQ0TIYK631,0,
70,16.8876885,1182.138195,Standard,Electronic check,Yes,TV Shows,No,Computer,3.849716048,171.6554254,20,Action,,8,Male,10,Yes,,ZT43LLTR4W,0,
100,14.17519258,1417.519258,Premium,,No,Movies,No,Mobile,26.91684701,151.5870429,0,Action,3.901491938,0,Male,6,Yes,,7VKO4UY0SD,0,
93,17.11512228,1591.706372,,Credit card,No,TV Shows,Yes,Computer,39.50827848,104.6722148,49,Fantasy,3.256217877,8,Male,7,No,,ULPI3HS6F4,0,
36,,255.5704305,Standard,,Yes,Both,No,TV,1.794129444,79.54688455,14,Action,,6,Female,12,Yes,,858YZHCFEK,0,
48,,586.7392556,Standard,Credit card,No,Movies,No,Mobile,27.22029205,84.50156818,41,Comedy,1.392533653,2,Female,7,No,,P13YS7C615,0,
9,16.01774779,144.1597301,Premium,,No,TV Shows,Yes,Computer,17.99304414,47.80430588,48,Drama,3.34744582,9,Female,12,No,,QCSKM3P8JD,0,
17,18.73090564,318.4253958,Standard,Electronic check,No,Movies,No,TV,39.43232903,124.4235106,20,Comedy,2.220775896,6,Male,17,No,Yes,T4JLWIQQL5,0,
39,16.51309811,644.0108265,Standard,Credit card,No,TV Shows,No,Computer,15.60163354,87.97712137,32,Action,4.207171676,7,Male,22,No,Yes,HL0P6CJ8FY,0,
8,19.53534094,156.2827275,Premium,Bank transfer,No,Movies,No,,7.60889035,128.0708123,40,Fantasy,4.003994863,1,Female,7,No,,F2M1PZ1BWL,0,
37,11.00793412,407.2935623,Premium,Mailed check,Yes,TV Shows,No,Mobile,16.09542569,170.0124213,13,Comedy,3.964321243,7,Male,6,No,,4N4TO6A3WY,0,
58,15.40873057,,Basic,Credit card,Yes,Both,Yes,Tablet,32.53028709,19.79319131,22,Drama,1.300695352,5,Male,9,No,,84X0FU6UO7,0,
66,6.690906124,441.5998042,Basic,Credit card,No,Movies,No,,37.64288326,106.6677785,49,Comedy,2.542326595,8,Male,9,No,,UAIBXDY84R,0,
93,7.851137321,,Standard,,No,Both,Yes,Computer,35.477098,15.96580172,33,,3.75722202,8,Female,0,No,No,3Q9JIF61JC,0,
78,,552.77106,Basic,Credit card,Yes,Both,No,Tablet,39.57443994,72.58750384,9,Fantasy,,1,Male,10,No,,GC0LO4BFRQ,0,
102,19.36762317,1975.497563,Premium,Credit card,Yes,Both,No,Mobile,37.63745329,127.5671438,26,Sci-Fi,,5,Female,2,No,,N256J62BNX,0,
41,,,Premium,,Yes,TV Shows,No,Computer,25.30032457,60.61860158,27,Sci-Fi,,0,Female,0,Yes,,JTO0YRKRKG,0,
12,18.50490508,222.058861,Premium,Mailed check,Yes,Both,Yes,,28.71753444,66.90150351,45,Action,1.478934542,7,Male,22,Yes,,WX1L0ANKDJ,0,
107,,1750.201559,Premium,,No,TV Shows,Yes,TV,17.18453634,96.7448636,34,,,0,,9,Yes,,EXHW66PX88,0,
45,,656.1216955,Premium,Electronic check,No,TV Shows,Yes,TV,28.48820006,99.99946786,5,Action,,5,Female,8,No,,TGQRIG46C4,0,
