AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Churn_Value
73,10.16498238,742.0437135,Premium,Bank transfer,No,Both,Yes,Mobile,4.508917163,82.07110588,26,Comedy,4.966202024,8,Male,11,No,Yes,G1EZWACNA8,0,
81,11.12339776,614.1966064,Unknown,Electronic check,Yes,TV Shows,Yes,TV,36.55076772,14.45135562,18,Unknown,2.8983278864999997,1,Unknown,3,Yes,Unknown,U1AS552699,0,
31,15.33189865,614.1966064,Premium,Unknown,No,Both,Yes,TV,23.5916008,74.9932717,46,Drama,2.8983278864999997,8,Female,16,No,Unknown,LHJ6RVMAY4,0,
67,7.478566783,614.1966064,Basic,Electronic check,No,Both,No,TV,16.47922772,175.56983,27,Unknown,2.855224282,6,Female,6,No,Unknown,2QKQM0YL6O,0,
111,12.16988764,633.7509011,Basic,Electronic check,Yes,Movies,Yes,Mobile,5.909814891,146.0076736,41,Action,2.8983278864999997,2,Male,13,Yes,Unknown,7MCOJBKEGQ,0,
84,8.259852082,693.8275749,Basic,Unknown,Yes,Movies,Yes,TV,22.78554264,40.27328113,22,Comedy,3.705785127,9,Female,8,No,Unknown,FQ8OK74DH7,0,
8,5.077880532,40.62304426,Premium,Mailed check,No,TV Shows,No,Mobile,39.76680392,22.28963128,23,Drama,2.855558637,2,Male,8,No,No,EIEJU2NT4X,1,
91,16.10314786,614.1966064,Basic,Unknown,Yes,Both,Yes,Mobile,10.52542724,124.5415932,24,Action,2.8983278864999997,8,Male,0,Yes,Unknown,PEAQVSJN15,0,
48,11.69809448,561.5085348,Premium,Electronic check,Yes,TV Shows,Yes,TV,38.2082802,148.6760902,3,Action,2.8983278864999997,7,Female,7,No,Unknown,3NHSEV9BWD,0,
84,5.490695682,461.2184373,Basic,Credit card,No,TV Shows,No,Mobile,23.11495258,173.7696671,48,Unknown,2.8983278864999997,0,Unknown,24,Yes,Unknown,C1E00GDFIF,0,
23,16.44079402,378.1382624,Standard,Mailed check,Yes,Both,No,Tablet,20.32316973,81.00480672,37,Drama,1.956161657,0,Male,13,No,Yes,SRLYYCTG1N,0,
20,11.93164427,614.1966064,Premium,Unknown,Yes,Both,No,Computer,39.94908633,167.2877883,22,Sci-Fi,4.486612724,0,Female,19,Yes,Yes,6E2G3DGYJ8,0,
47,7.653821081,359.7295908,Basic,Unknown,No,Both,No,TV,24.09105765,107.6635851,34,Comedy,2.282489014,4,Male,19,No,Unknown,YG39BTG0JU,0,
17,6.335475777,107.7030882,Premium,Unknown,No,TV Shows,Yes,Computer,21.36519956,12.2815395,33,Sci-Fi,2.942639573,1,Male,12,Yes,Unknown,KOU9J658LA,1,
78,13.51473646,614.1966064,Basic,Electronic check,Yes,TV Shows,Yes,TV,22.25184446,20.80503271,8,Drama,2.282481925,4,Female,11,No,Unknown,LNX9DZELIL,1,
31,15.09440076,467.9264235,Basic,Unknown,No,Movies,Yes,Mobile,25.32938611,44.71292219,6,Fantasy,4.90736772,8,Male,1,No,Unknown,4UZI6T8G6Z,1,
82,17.94181604,1471.228915,Basic,Credit card,No,Both,Yes,TV,25.81660092,87.50920802,15,Drama,4.486024902,0,Female,2,No,Unknown,UJIY8VEJUM,0,
10,18.10932505,181.0932505,Standard,Unknown,No,Movies,Yes,Unknown,6.282211378,17.90377519,6,Comedy,2.046840051,2,Male,12,No,Unknown,VJJIIWMC8P,1,
108,15.76458838,614.1966064,Unknown,Credit card,No,TV Shows,No,TV,32.28005169,35.30274163,41,Drama,2.8983278864999997,6,Female,6,No,Unknown,JMROOGMJZ2,0,
42,6.196803944,260.2657657,Premium,Credit card,Yes,Movies,No,Computer,14.33936824,143.2009773,46,Drama,2.373114862,8,Male,3,No,Unknown,CG6ER9JHQE,0,
6,11.68304849,70.09829096,Basic,Credit card,No,Movies,Yes,Tablet,18.13208568,93.24552449,25,Drama,1.4151609,5,Male,9,Yes,No,VTW9ODT2N5,0,
61,7.29789467,445.1715749,Premium,Electronic check,No,Movies,No,Unknown,36.54831657,75.1329244,42,Drama,4.04174118,5,Female,16,No,Unknown,0KFIL7C3BI,0,
72,12.54713092,903.3934265,Basic,Mailed check,Yes,TV Shows,No,Mobile,29.00343089,172.0167226,49,Drama,2.8983278864999997,7,Female,18,No,Unknown,N4572BLAAD,0,
23,6.603572552,151.8821687,Basic,Electronic check,No,Both,Yes,Unknown,10.98589254,57.6724092,7,Action,2.569011375,5,Male,13,No,Unknown,Y2J7XGKB5H,0,
109,6.469235518,705.1466715,Premium,Mailed check,No,Movies,Yes,Mobile,38.57539354,77.10808963,41,Drama,2.8983278864999997,8,Male,3,Yes,Unknown,FFPQV1LUXI,0,
89,18.09509181,1610.463171,Standard,Mailed check,No,Movies,No,Tablet,10.52729874,162.8826557,30,Sci-Fi,3.142136832,9,Male,17,Yes,Unknown,MR045Z9MKS,1,
12,8.112030043,97.34436051,Basic,Unknown,No,TV Shows,Yes,Mobile,5.647159527,68.91863315,18,Comedy,2.8983278864999997,3,Male,2,Yes,Unknown,NGBJ5DCVMT,0,
111,19.70810329,2187.599465,Basic,Credit card,Yes,Both,No,Computer,39.2554491,19.26046323,2,Fantasy,3.197938689,6,Male,6,No,Unknown,3PSTBL1FKV,0,
19,12.16988764,172.1281094,Premium,Unknown,Yes,Both,Yes,TV,39.54212204,56.42868455,6,Sci-Fi,2.8983278864999997,6,Male,16,Yes,Unknown,UIGGYO790T,0,
104,10.55337336,1097.55083,Basic,Credit card,Yes,Both,No,Computer,19.8367094,76.20078694,0,Unknown,4.735324619,0,Female,8,No,Unknown,3BOFFMJ30P,0,
65,13.21902942,859.2369123,Premium,Unknown,No,TV Shows,No,Computer,32.99123133,38.51645317,1,Fantasy,2.258504909,3,Female,14,No,Yes,O5H136RJQH,0,
38,12.12817059,460.8704824,Premium,Electronic check,No,TV Shows,No,Unknown,25.25485287,31.92085354,11,Action,4.801749268,7,Female,5,No,Unknown,HDKULA3MU9,1,
84,12.16988764,1500.224822,Standard,Electronic check,No,Movies,Yes,Tablet,18.14689282,13.96972245,25,Sci-Fi,2.8983278864999997,3,Male,17,Yes,Unknown,RYCLOFFCVE,0,
119,12.16988764,1696.639417,Basic,Electronic check,Yes,TV Shows,No,TV,16.11988164,34.08777064,13,Action,2.924433361,5,Male,13,Yes,Unknown,YIVE925TC8,0,
46,12.53980729,576.8311353,Basic,Credit card,No,Movies,No,Computer,21.86893296,159.9490902,7,Drama,4.764516331,7,Male,8,Yes,Unknown,930R5P83Z6,0,
60,12.16988764,614.1966064,Standard,Electronic check,Yes,Movies,Yes,Computer,25.68491533,76.24934371,2,Action,2.731416072,6,Female,19,Yes,Unknown,MJZRU4WA8S,0,
93,13.7568633,1279.388287,Premium,Unknown,No,Movies,Yes,Mobile,12.53823936,33.39063036,26,Fantasy,4.856236717,6,Female,19,No,Unknown,10Y170E0E1,0,
51,10.88024152,614.1966064,Basic,Bank transfer,Yes,Movies,No,TV,7.751116369,174.3191369,37,Fantasy,2.8983278864999997,9,Male,16,No,Yes,59X4IH1HIC,1,
111,16.65077939,614.1966064,Premium,Bank transfer,Yes,TV Shows,Yes,TV,11.64427454,140.9100087,33,Action,2.543315645,6,Female,13,Yes,Unknown,H62649TX8P,1,
109,7.951905698,614.1966064,Standard,Electronic check,Yes,TV Shows,Yes,TV,12.23340976,54.87497871,25,Unknown,2.794565743,4,Male,10,No,Yes,0HYI0IZ5N5,1,
62,11.61377045,720.0537678,Basic,Bank transfer,Yes,Movies,No,Tablet,28.67949422,25.63017617,14,Drama,2.8983278864999997,9,Female,18,Yes,Unknown,DM97EUKZWZ,1,
7,11.90562625,83.33938375,Premium,Unknown,No,Both,Yes,TV,14.17273486,172.1702579,18,Comedy,2.52988559,5,Female,11,Yes,Unknown,08AXOX9Q5Y,1,
25,5.446858713,136.1714678,Standard,Electronic check,Yes,Movies,Yes,Tablet,9.873258634,105.0646293,21,Drama,3.861566638,7,Male,4,No,No,DEN7OFO4CL,0,
100,6.250829967,625.0829967,Basic,Credit card,No,TV Shows,No,Mobile,21.53166616,120.6712995,46,Comedy,1.459925866,7,Male,0,No,Unknown,3S7TJ4OCWW,0,
39,12.9483105,504.9841095,Premium,Unknown,No,TV Shows,Yes,TV,39.77573721,174.3377635,6,Fantasy,2.8983278864999997,0,Unknown,12,Yes,Unknown,MC56T2MJWG,0,
32,5.673069671,614.1966064,Standard,Credit card,No,Both,Yes,TV,29.03489281,40.73704426,21,Comedy,4.050041477,8,Male,10,No,Unknown,YXGYWNE4G0,0,
66,15.18451375,1002.177907,Basic,Electronic check,No,Movies,Yes,TV,17.17780743,118.4461622,45,Unknown,2.8983278864999997,9,Female,8,No,Unknown,JK3GWWWS0B,0,
46,9.462543475,435.2769999,Basic,Bank transfer,No,TV Shows,Yes,TV,29.50519046,168.4872749,19,Drama,4.910469235,9,Unknown,11,Yes,Unknown,7RES9FLX3B,0,
2,11.06322101,22.12644202,Standard,Credit card,Yes,Both,Yes,Mobile,36.76282343,53.17093354,22,Comedy,2.8983278864999997,9,Female,19,No,Yes,GLSECWZZV2,0,
26,15.00469388,390.122041,Standard,Electronic check,No,Movies,Yes,Mobile,14.54632599,77.97565016,15,Fantasy,2.696275368,8,Female,1,No,Unknown,6CRFO1SD3P,1,
55,19.73915179,1085.653348,Standard,Bank transfer,Yes,Both,Yes,TV,18.18957798,71.77331258,32,Fantasy,4.550036618,7,Female,11,No,Unknown,D0WWQ6QFVV,0,
42,8.543056402,614.1966064,Basic,Mailed check,No,Movies,Yes,Mobile,19.42110297,73.71629553,29,Fantasy,3.032379204,4,Female,7,No,Unknown,V3IJEAKL9G,0,
45,15.89910741,715.4598334,Premium,Electronic check,Yes,TV Shows,Yes,TV,24.55482173,139.6763834,11,Action,1.55716063,5,Male,22,No,Unknown,6HN2NKHUWW,1,
71,12.16988764,640.6325733,Standard,Bank transfer,No,TV Shows,Yes,Computer,17.41361079,121.2199728,38,Comedy,4.479094752,5,Female,7,Yes,Unknown,3L5C58W61A,0,
27,12.16988764,384.507107,Basic,Bank transfer,Yes,Movies,Yes,Computer,18.82591544,73.90780638,46,Fantasy,3.428949322,0,Male,7,No,Unknown,VWFVDQSNP5,0,
58,11.13489744,645.8240514,Standard,Electronic check,Yes,TV Shows,No,Computer,22.34316602,96.65183686,25,Unknown,1.378433258,8,Female,9,No,Unknown,D8EY1Q6P8M,0,
26,14.80541535,384.9407991,Premium,Unknown,Yes,Both,No,Tablet,28.08169223,144.6063798,7,Drama,1.683918977,2,Male,22,No,No,813JVSVGJS,1,
14,12.16988764,274.6307762,Standard,Unknown,No,Movies,No,Tablet,11.68501636,148.785716,21,Sci-Fi,2.8983278864999997,4,Male,9,No,Unknown,E1KS2MG1T5,0,
47,12.60998096,592.6691053,Basic,Electronic check,Yes,Movies,Yes,Computer,31.63022599,103.9677397,13,Comedy,4.272910358,8,Male,1,Yes,Unknown,OYTFDPJFJK,0,
52,8.167808887,614.1966064,Premium,Electronic check,No,Both,Yes,Tablet,19.11576898,104.0203762,21,Fantasy,3.84156563,7,Female,17,No,No,ZDB8N9OOU7,0,
111,9.582994377,1063.712376,Premium,Unknown,Yes,Both,Yes,TV,32.10829498,65.44636985,14,Sci-Fi,3.711122926,9,Male,2,No,Unknown,8KFJMLYOAR,0,
18,9.6843202,174.3177636,Basic,Unknown,No,TV Shows,Yes,Unknown,11.72567694,137.110846,35,Sci-Fi,2.201108234,1,Male,22,Yes,Yes,4F8NXLFK5A,0,
21,15.05080528,316.0669109,Premium,Credit card,Yes,Both,Yes,Computer,20.34551438,56.81764771,38,Drama,2.8983278864999997,2,Male,5,No,Unknown,WGI5Q7SPLU,0,
51,17.80723608,908.1690402,Basic,Credit card,No,Movies,No,Tablet,9.841864779,66.18163322,39,Fantasy,3.909409317,4,Male,21,No,Unknown,7CLG7V9FT6,0,
83,9.158194968,760.1301824,Basic,Unknown,Yes,Movies,No,Unknown,24.87601699,137.7270843,32,Comedy,3.025662595,1,Unknown,12,Yes,Unknown,VGT7YQ7HL4,0,
18,12.16988764,160.1877098,Basic,Unknown,Yes,Both,Yes,Tablet,13.91991325,118.2017556,26,Comedy,1.100479909,2,Female,4,Yes,Unknown,OCNFAKLQ66,0,
107,7.215803382,772.0909619,Premium,Bank transfer,No,Movies,Yes,TV,2.707806806,118.3551534,27,Fantasy,2.8983278864999997,8,Female,0,No,Unknown,R0XBS593DJ,0,
59,6.005334498,354.3147354,Premium,Bank transfer,Yes,TV Shows,No,Computer,31.00139669,26.72734975,17,Fantasy,1.909988822,3,Male,20,Yes,Unknown,397FZL8VXN,0,
95,9.49706883,902.2215389,Basic,Unknown,No,Both,Yes,TV,3.28112942,137.1022753,29,Unknown,3.789649441,1,Male,22,Yes,Unknown,WZ96LIYVTD,0,
111,7.271541033,807.1410547,Standard,Electronic check,Yes,Movies,No,Mobile,4.949293682,71.39469182,45,Comedy,1.134253958,6,Male,20,Yes,Unknown,FVEM980SI6,0,
3,12.16988764,55.7490667,Unknown,Credit card,No,Movies,Yes,TV,22.44690722,70.20872937,43,Comedy,2.869598606,3,Male,0,No,Unknown,TJ373DIINI,0,
44,10.00586431,614.1966064,Premium,Credit card,No,Movies,Yes,Computer,15.24445635,15.3518166,4,Drama,2.037444229,4,Female,23,No,Unknown,OE1KL6KE9J,0,
68,6.169332571,419.5146148,Standard,Electronic check,Yes,Movies,No,Mobile,35.72783246,150.4698832,37,Drama,2.8983278864999997,1,Male,8,No,Unknown,835MUU22KN,0,
35,18.39407655,643.7926792,Standard,Electronic check,No,Movies,No,Mobile,32.80124783,58.63526997,48,Sci-Fi,3.066785058,0,Male,15,No,Unknown,SQNAPFWFZ4,0,
67,12.16988764,837.2826508,Standard,Credit card,No,Movies,Yes,Computer,16.86908849,157.520702,6,Action,2.8983278864999997,5,Male,17,No,Unknown,09BUGRJ6R1,0,
88,5.852336419,614.1966064,Basic,Unknown,Yes,TV Shows,No,Computer,18.61122694,60.14543389,32,Drama,2.8983278864999997,2,Male,2,No,No,JKBPRJT417,0,
78,9.858911022,768.9950597,Basic,Electronic check,Yes,Both,No,Mobile,25.36968964,97.86756793,30,Fantasy,2.8983278864999997,2,Female,13,No,Unknown,3WSAVAYLAE,0,
30,15.22878408,456.8635224,Premium,Bank transfer,No,Movies,Yes,TV,28.85650765,132.4602765,31,Comedy,1.405568909,3,Male,6,No,Unknown,LKTC3FUN2H,0,
11,10.2557931,614.1966064,Basic,Bank transfer,No,Movies,Yes,TV,24.06853536,42.7575576,35,Drama,2.8983278864999997,6,Female,17,No,Unknown,BW04WZ17AF,0,
4,18.25320927,73.01283708,Basic,Electronic check,No,TV Shows,No,Computer,18.73744577,18.68435975,6,Sci-Fi,1.055465596,4,Male,1,No,Unknown,SZCUW787WR,1,
31,9.511391461,294.8531353,Basic,Unknown,Yes,Both,No,Mobile,34.41124779,133.8382843,15,Comedy,3.472536009,4,Male,23,Yes,Unknown,XQUZHSSW1W,0,
71,9.611106328,682.3885493,Standard,Electronic check,No,Movies,No,TV,14.19881986,100.0925916,5,Fantasy,2.8983278864999997,8,Male,15,No,Unknown,T521EXEC0M,1,
44,18.31361954,614.1966064,Basic,Electronic check,No,Both,No,TV,2.825674347,38.96552776,23,Unknown,1.28285936,4,Female,6,No,Unknown,BSPLI7MAZX,0,
12,19.46837627,233.6205153,Standard,Electronic check,No,Both,Yes,TV,23.2591723,125.1113673,17,Unknown,2.8983278864999997,2,Female,7,Yes,Unknown,Q4F38Y6G37,1,
45,8.535025035,384.0761266,Premium,Bank transfer,Yes,TV Shows,Yes,Unknown,22.1082218,9.331392184,31,Unknown,2.8983278864999997,9,Female,2,No,No,0ERUR0OI2Z,0,
103,16.19150453,1667.724966,Standard,Mailed check,Yes,Movies,No,TV,4.548351793,142.2054471,8,Drama,3.948568947,0,Female,4,No,Unknown,YKMIJJM7V1,0,
53,11.13353026,590.0771039,Standard,Bank transfer,No,TV Shows,Yes,Mobile,15.96176928,167.0051546,22,Sci-Fi,2.8983278864999997,6,Male,20,Yes,Unknown,3XLDY62QGJ,0,
30,12.16988764,614.1966064,Standard,Bank transfer,Yes,Movies,No,Unknown,27.1306086,25.53955335,21,Fantasy,4.485537733,4,Female,20,No,Unknown,R58BC7BZGC,0,
103,10.90272647,1122.980826,Basic,Unknown,No,TV Shows,No,Computer,24.9281292,165.5462241,7,Comedy,2.8983278864999997,7,Male,0,No,Unknown,2KCX0GI5S5,0,
39,9.306575934,362.9564614,Basic,Mailed check,Yes,Movies,Yes,Mobile,37.44451765,43.50311943,7,Fantasy,2.785591625,2,Male,23,Yes,Unknown,E1KOX7V8HN,0,
77,12.36710404,952.2670107,Premium,Electronic check,Yes,TV Shows,Yes,TV,2.228885051,80.29550133,10,Unknown,1.545812591,5,Female,8,No,Unknown,0454D52GA9,1,
95,15.42097607,614.1966064,Premium,Credit card,Yes,Movies,Yes,Computer,7.384351511,28.71246106,35,Unknown,4.300125747,2,Female,21,Yes,Unknown,859P7LP91F,0,
53,15.30000655,810.9003469,Premium,Credit card,Yes,Both,No,TV,20.95983514,131.0834556,11,Drama,1.880002184,1,Female,23,Yes,Unknown,BLE0HCSEGY,0,
92,12.16988764,1171.991126,Premium,Credit card,No,Both,Yes,Mobile,39.45801505,111.9246791,15,Action,3.055814742,6,Unknown,10,No,Unknown,QQTWQYWN4I,0,
19,17.97896773,341.6003869,Premium,Electronic check,No,TV Shows,No,Computer,22.68915965,56.42389978,19,Action,2.8983278864999997,9,Male,6,Yes,Unknown,6Q1FUR0T03,1,
116,12.16988764,930.4333791,Basic,Bank transfer,No,TV Shows,No,Computer,36.9245663,157.316791,44,Comedy,3.756854585,8,Male,9,Yes,No,910BY5X074,0,
30,16.75241505,614.1966064,Standard,Unknown,No,Both,No,TV,39.29059393,26.18321094,9,Comedy,4.775332356,7,Female,8,No,Unknown,0YBHSG2GY8,0,
112,15.73757183,1762.608045,Basic,Unknown,Yes,Movies,Yes,Computer,15.72042296,28.96255926,38,Unknown,3.131786099,4,Female,20,Yes,Unknown,02R275XG8J,1,
58,8.602079217,498.9205946,Standard,Unknown,No,Movies,No,Computer,15.80312694,44.57103485,2,Comedy,3.408452479,9,Male,14,No,Unknown,U0UL9XS0N9,0,
39,14.488662,565.057818,Basic,Electronic check,Yes,Both,Yes,Computer,4.870749467,43.35284106,48,Action,3.267478038,6,Male,17,No,Unknown,X253A34RU9,0,
117,12.91875853,1511.494748,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,38.85039716,64.45947596,46,Fantasy,1.475325642,0,Female,3,Yes,No,GIHK55VQKM,0,
30,18.60543059,558.1629177,Premium,Credit card,No,TV Shows,No,TV,39.56533189,148.5593398,22,Drama,1.267216792,1,Female,4,Yes,Unknown,ZCUH944GFZ,0,
12,11.81955528,141.8346634,Basic,Bank transfer,No,Both,Yes,Computer,24.81981419,38.77816949,9,Unknown,4.491546384,4,Male,2,No,Unknown,5OGPWADZYJ,0,
77,11.78972004,907.8084428,Premium,Unknown,Yes,TV Shows,Yes,Computer,32.97333034,94.78842017,32,Fantasy,4.648095573,8,Male,0,No,Unknown,JZTGSH97RU,0,
53,12.16988764,1006.76045,Premium,Bank transfer,No,Movies,Yes,Unknown,37.78314802,173.2319824,33,Action,1.135281823,4,Male,16,No,Unknown,X2XPC00S6V,0,
12,12.16988764,614.1966064,Premium,Unknown,No,TV Shows,Yes,Computer,39.6885821,142.9517703,6,Action,2.8983278864999997,1,Male,7,No,Unknown,VGPS5IT1V7,0,
46,17.40934748,800.829984,Standard,Electronic check,Yes,TV Shows,Yes,Tablet,6.743291519,146.2589642,42,Action,4.986304478,7,Female,3,Yes,Unknown,QE4W7NPEVF,0,
40,6.495741722,614.1966064,Premium,Electronic check,Yes,Movies,No,Mobile,15.95332541,110.9834459,20,Comedy,4.049378358,6,Male,4,No,No,4JG089DBKP,0,
37,12.16988764,349.4062947,Unknown,Bank transfer,Yes,Both,No,Tablet,10.46273518,6.089685878,46,Action,3.037002967,1,Male,10,No,Unknown,TXSOM0H7WT,0,
51,17.15209376,874.7567818,Standard,Unknown,No,TV Shows,Yes,Mobile,0.315317491,19.22032525,11,Comedy,1.393130078,7,Female,3,No,Unknown,G5WPSQ2AX8,0,
68,8.693594814,591.1644473,Unknown,Credit card,No,Movies,Yes,Computer,10.11388323,118.7788566,25,Comedy,4.567468035,4,Male,5,Yes,No,MXA3XRGFW9,1,
60,13.55046317,813.0277904,Basic,Bank transfer,Yes,Both,No,TV,25.26941992,87.97469748,5,Action,2.8983278864999997,0,Male,2,Yes,Unknown,RRU9FK10PW,0,
89,16.92304368,1506.150888,Basic,Bank transfer,Yes,TV Shows,Yes,TV,30.59178773,84.68268617,44,Comedy,4.314308971,4,Female,1,Yes,Unknown,1D6YFESXMA,0,
90,14.69156145,1322.24053,Standard,Electronic check,No,Both,No,TV,39.90734057,71.54171982,19,Action,3.496441103,2,Female,23,No,Unknown,YO3DN6CUF1,0,
21,12.67123441,614.1966064,Basic,Mailed check,No,Movies,No,Computer,32.35491399,87.69343491,45,Action,1.048041679,5,Female,5,No,Unknown,R55MGS9J8L,0,
101,18.88921301,1907.810514,Basic,Credit card,Yes,TV Shows,No,TV,21.77652829,26.82252782,43,Fantasy,1.519543484,3,Male,5,No,No,8ACY752WPU,0,
13,6.942863889,90.25723056,Premium,Credit card,No,Both,No,Computer,28.2658653,40.6564286,0,Fantasy,4.041868337,7,Male,0,Yes,Unknown,MAQCGMBK9K,0,
69,10.93677637,754.6375696,Basic,Electronic check,Yes,Both,No,Computer,24.00852346,23.15867914,10,Fantasy,2.8983278864999997,1,Unknown,5,No,Unknown,INOT52B77D,0,
6,8.943697609,53.66218566,Premium,Electronic check,No,Movies,No,Computer,1.705697487,167.1553506,35,Action,2.8983278864999997,2,Male,9,No,Unknown,U6X59KIWMY,0,
84,12.16988764,493.314466,Standard,Unknown,No,TV Shows,No,TV,24.99351305,29.72935583,29,Drama,3.082381529,4,Female,24,No,Unknown,O6AP9WOUQC,0,
113,14.9116638,1685.01801,Premium,Credit card,No,TV Shows,No,Mobile,27.21906798,18.52312476,23,Comedy,1.836108901,0,Unknown,0,No,No,P0GJ7ZI3B6,0,
38,6.161191279,234.1252686,Premium,Electronic check,No,Both,No,Tablet,34.20278536,132.5818122,39,Action,4.719384091,9,Male,10,Yes,Unknown,TH7YICIOE3,0,
71,17.02269555,1208.611384,Premium,Bank transfer,No,Both,No,Mobile,15.79787146,146.757093,39,Comedy,4.503380314,3,Female,12,No,Unknown,FQAF6G3KWG,0,
47,12.2954896,577.8880114,Premium,Credit card,No,Movies,No,Computer,7.203912272,53.58683838,47,Comedy,2.711237999,8,Male,7,Yes,Unknown,55MPXFGRV1,1,
89,5.777726685,514.217675,Basic,Bank transfer,No,TV Shows,Yes,Unknown,36.5418125,49.39255906,26,Fantasy,1.993291418,1,Male,19,No,Unknown,5Y5SYHPLPX,0,
28,7.04575002,197.2810006,Standard,Electronic check,No,TV Shows,No,Unknown,22.3925603,153.5982814,34,Drama,4.14385368,0,Male,3,No,Unknown,RWJWNTW96I,0,
4,14.3572081,57.42883239,Premium,Bank transfer,Yes,Movies,No,Mobile,24.78699274,79.47899528,28,Action,4.335567255,6,Female,16,No,Unknown,XOLANQ6E9D,0,
37,13.54095946,501.0155002,Standard,Unknown,Yes,TV Shows,Yes,Computer,26.17595547,34.29956452,19,Sci-Fi,1.843017683,0,Female,4,No,Unknown,832SOLAJK0,0,
29,13.94482562,404.3999429,Premium,Credit card,No,TV Shows,Yes,Unknown,2.014347889,146.2733247,12,Comedy,3.313483999,3,Female,1,No,Unknown,9HSN0PBSUQ,0,
17,12.16988764,172.2857361,Standard,Credit card,Yes,TV Shows,Yes,Computer,34.59837243,114.0380979,46,Action,2.580008664,0,Male,13,No,Unknown,A2YI6M5S44,0,
18,6.312103057,113.617855,Premium,Bank transfer,No,Both,No,TV,5.23776319,48.38685932,17,Unknown,3.681349548,1,Male,11,No,Unknown,1199B39JCH,0,
78,12.81060806,614.1966064,Premium,Bank transfer,No,Movies,No,Tablet,29.99165129,77.23332813,0,Unknown,1.650168637,5,Male,22,Yes,No,T0HMP0YDL6,0,
110,16.33463273,1796.809601,Standard,Credit card,No,TV Shows,Yes,TV,38.90190356,40.11676946,5,Fantasy,4.384237691,6,Male,2,Yes,Unknown,WPAHXXG75J,0,
15,11.88635215,178.2952823,Premium,Credit card,Yes,Movies,Yes,TV,2.345655316,61.35885423,13,Comedy,3.714111374,0,Male,10,No,Unknown,7TX97G2FJD,1,
81,19.42702648,1573.589145,Standard,Credit card,Yes,Both,Yes,Mobile,29.10948086,152.764068,37,Drama,3.394480284,0,Female,14,No,Unknown,4XCANEYONJ,0,
113,16.18112297,1828.466896,Standard,Mailed check,No,TV Shows,Yes,TV,25.99091242,164.9318581,49,Action,4.429886142,2,Female,18,No,Unknown,QCO4MMMN4A,0,
99,7.886022735,780.7162508,Basic,Electronic check,No,TV Shows,Yes,TV,1.19648423,33.44817798,22,Action,3.153886554,7,Female,17,Yes,Unknown,W3QPZX9X20,0,
44,19.36595798,852.1021513,Premium,Bank transfer,No,Both,Yes,Computer,13.8356731,112.6786456,27,Comedy,2.8983278864999997,1,Male,8,No,Unknown,1LRJGKXNJQ,0,
37,7.51657146,614.1966064,Standard,Electronic check,No,Movies,Yes,Computer,13.65468969,65.67213788,47,Drama,1.501123844,2,Male,3,Yes,Unknown,8H0AA828XV,0,
35,11.66584933,614.1966064,Standard,Credit card,No,Both,No,Mobile,17.14550197,55.4365203,19,Action,3.869496625,9,Male,20,Yes,Unknown,GZLA2AE2N2,1,
75,13.08992897,981.744673,Basic,Mailed check,No,Movies,Yes,Mobile,17.18650599,131.5155403,42,Drama,2.8983278864999997,3,Male,3,Yes,Unknown,6FTG9HRJ8K,0,
39,18.2202462,710.5896018,Standard,Credit card,No,Both,Yes,Mobile,39.15716722,116.2348758,3,Drama,1.466738023,6,Male,22,No,Unknown,UQNTQK2SYD,0,
3,6.459340367,19.3780211,Premium,Bank transfer,No,Movies,No,Mobile,2.048459551,127.4776326,15,Action,1.042339522,0,Female,6,No,Yes,TKSZ4GKT53,0,
102,8.758889234,893.4067019,Unknown,Unknown,Yes,Movies,No,Unknown,24.69271488,18.95112304,16,Comedy,1.064774297,7,Female,0,No,Unknown,RJJQZPQRDB,0,
9,6.247002308,614.1966064,Basic,Electronic check,Yes,Movies,Yes,Mobile,10.67160879,161.3840284,35,Action,2.8983278864999997,9,Male,13,No,Unknown,B9HJST3XDG,0,
41,12.16988764,538.105897,Standard,Bank transfer,Yes,Movies,Yes,Mobile,14.72068413,21.62069115,42,Sci-Fi,3.965585675,5,Male,23,No,Unknown,CHEJF0XK33,0,
75,12.16988764,439.9424343,Standard,Electronic check,No,TV Shows,No,Unknown,15.44770605,134.9995069,7,Sci-Fi,2.054445385,8,Female,16,Yes,Unknown,PHZ1LJTZ4F,0,
57,12.23736134,697.5295964,Standard,Mailed check,Yes,Movies,No,Mobile,14.18402993,65.89883917,19,Drama,2.792454996,5,Female,13,No,No,UDGGTAR7RL,1,
79,12.4130434,614.1966064,Unknown,Unknown,Yes,Both,No,TV,19.40518425,138.784886,42,Action,2.8983278864999997,4,Male,10,No,Unknown,0AAHDVJ96S,0,
33,6.173189359,203.7152488,Premium,Unknown,No,TV Shows,No,Computer,35.60418965,77.30808067,18,Action,3.427216551,7,Male,21,Yes,Unknown,79UVJRPXJ5,0,
